TGV,arrivalDate,availablePhysicalSpaces,baseClasses,bookingType,boundaryPoint,carrierCode,departureDate,destination,destinationCode,destinationDetail,duration,fullIndicator,hasPerturbations,hostIndicator,id,inventory,min_price,onboardServices,origin,originCode,originDetail,price_FLEX,price_NOFLEX,price_SEMIFLEX,price_UPSELL,realTimeInformations,seatmapAvailable,services,showRating,tctCodeList,ticketProvider,total_duration,total_trains,trainEquipment,trainNumber,trainPeriod,trainType,transporter,transporterRating,trip_arrivalDate,trip_departureDate,trip_id,trip_name,trip_rank,unsellableReason,vehicleType
True,2017-08-17 18:19:00,"[B, A]",,RN,,SN,2017-08-17 14:01:00,PARIS AUSTERLITZ,FRPAZ,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS AUSTERLITZ', u'zipCode': u'75', u'stationLabelFr': u'PARIS AUSTERLITZ', u'stationCode': u'FRPAZ', u'cityLabelFr': u'PARIS'}",15480000,,False,,14,wdi,118.8,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",133.1,,118.8,157.0,,False,[],False,[],RR,0 days 09:16:00.000000000,3,,3654,BLUE,TJC,INTERCITÉS,,2017-08-17T21:14:00,2017-08-17T11:58:00,a1e43855-b0ea-4d6d-8ca0-f618b10f5f02,AURILLAC to ANGERS SAINT LAUD,1,NONE,TRAIN
True,2017-08-17 21:14:00,"[B, A]",,RN,,SN,2017-08-17 19:40:00,ANGERS SAINT LAUD,FRACL,"{u'cityCode': u'FRANE', u'cityLabel': u'ANGERS', u'outsideFrance': False, u'stationLabel': u'ANGERS SAINT LAUD', u'zipCode': u'49', u'stationLabelFr': u'ANGERS SAINT LAUD', u'stationCode': u'FRACL', u'cityLabelFr': u'ANGERS'}",5640000,,False,,15,wdi,118.8,"[HANDICAPE, VOITURE_BAR, VELO_PAYANT]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",133.1,,118.8,157.0,,True,[],False,[],RR,0 days 09:16:00.000000000,3,,8851,BLUE,TGA,TGV,,2017-08-17T21:14:00,2017-08-17T11:58:00,a1e43855-b0ea-4d6d-8ca0-f618b10f5f02,AURILLAC to ANGERS SAINT LAUD,2,NONE,TRAIN
True,2017-08-17 16:23:00,[B],,RI,,SN,2017-08-17 12:55:00,TOULOUSE MATABIAU,FRXYT,"{u'cityCode': u'FRTLS', u'cityLabel': u'TOULOUSE', u'outsideFrance': False, u'stationLabel': u'TOULOUSE MATABIAU', u'zipCode': u'31', u'stationLabelFr': u'TOULOUSE MATABIAU', u'stationCode': u'FRXYT', u'cityLabelFr': u'TOULOUSE'}",12480000,,False,,16,wdi,126.9,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",186.3,126.9,142.7,140.9,,False,[],False,[],RR,0 days 10:15:00.000000000,3,,71209,BLUE,TER,TER,,2017-08-17T23:10:00,2017-08-17T12:55:00,1e83c217-56f6-4e34-a4ef-d8fc30595f7c,AURILLAC to ANGERS SAINT LAUD,0,NONE,TRAIN
True,2017-08-17 21:08:00,"[B, A]",,RN,,SN,2017-08-17 16:48:00,PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",15600000,,False,,17,wdi,126.9,"[HANDICAPE, VOITURE_BAR, WIFI, VELO_PAYANT]",TOULOUSE MATABIAU,FRXYT,"{u'cityCode': u'FRTLS', u'cityLabel': u'TOULOUSE', u'outsideFrance': False, u'stationLabel': u'TOULOUSE MATABIAU', u'zipCode': u'31', u'stationLabelFr': u'TOULOUSE MATABIAU', u'stationCode': u'FRXYT', u'cityLabelFr': u'TOULOUSE'}",186.3,126.9,142.7,140.9,,True,[],False,[],RR,0 days 10:15:00.000000000,3,,8518,BLUE,TGD,TGV,,2017-08-17T23:10:00,2017-08-17T12:55:00,1e83c217-56f6-4e34-a4ef-d8fc30595f7c,AURILLAC to ANGERS SAINT LAUD,1,NONE,TRAIN
True,2017-08-17 23:10:00,"[B, A]",,RN,,SN,2017-08-17 21:46:00,ANGERS SAINT LAUD,FRACL,"{u'cityCode': u'FRANE', u'cityLabel': u'ANGERS', u'outsideFrance': False, u'stationLabel': u'ANGERS SAINT LAUD', u'zipCode': u'49', u'stationLabelFr': u'ANGERS SAINT LAUD', u'stationCode': u'FRACL', u'cityLabelFr': u'ANGERS'}",5040000,,False,,18,wdi,126.9,"[HANDICAPE, VOITURE_BAR]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",186.3,126.9,142.7,140.9,,True,[],False,[],RR,0 days 10:15:00.000000000,3,,8857,BLUE,TGD,TGV,,2017-08-17T23:10:00,2017-08-17T12:55:00,1e83c217-56f6-4e34-a4ef-d8fc30595f7c,AURILLAC to ANGERS SAINT LAUD,2,NONE,TRAIN
True,2017-08-18 08:18:00,[B],,RI,,SN,2017-08-18 05:50:00,CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",8880000,,False,,4,wdi,118.0,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",130.2,,118.0,140.2,,False,[],False,[],RR,0 days 09:20:00.000000000,3,,73800,BLUE,TER,TER,,2017-08-18T15:10:00,2017-08-18T05:50:00,212266f6-cd3f-48bd-8954-83bc3d6702de,AURILLAC to ANGERS SAINT LAUD,0,NONE,TRAIN
True,2017-08-18 11:57:00,"[A, B]",,RN,,SN,2017-08-18 08:26:00,PARIS BERCY,FRPBE,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS BERCY', u'zipCode': u'75', u'stationLabelFr': u'PARIS BERCY', u'stationCode': u'FRPBE', u'cityLabelFr': u'PARIS'}",12660000,,False,,5,wdi,118.0,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",130.2,,118.0,140.2,,False,[],False,[],RR,0 days 09:20:00.000000000,3,,5962,BLUE,TJC,INTERCITÉS,,2017-08-18T15:10:00,2017-08-18T05:50:00,212266f6-cd3f-48bd-8954-83bc3d6702de,AURILLAC to ANGERS SAINT LAUD,1,NONE,TRAIN
True,2017-08-18 15:10:00,"[A, B]",,RN,,SN,2017-08-18 13:42:00,ANGERS SAINT LAUD,FRACL,"{u'cityCode': u'FRANE', u'cityLabel': u'ANGERS', u'outsideFrance': False, u'stationLabel': u'ANGERS SAINT LAUD', u'zipCode': u'49', u'stationLabelFr': u'ANGERS SAINT LAUD', u'stationCode': u'FRACL', u'cityLabelFr': u'ANGERS'}",5280000,,False,,6,wdi,118.0,"[HANDICAPE, VELO_PAYANT]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",130.2,,118.0,140.2,,True,[],False,[],RR,0 days 09:20:00.000000000,3,,8175,BLUE,TGA,TGV,,2017-08-18T15:10:00,2017-08-18T05:50:00,212266f6-cd3f-48bd-8954-83bc3d6702de,AURILLAC to ANGERS SAINT LAUD,2,NONE,TRAIN
True,2017-08-18 09:35:00,[B],,RI,,SN,2017-08-18 07:46:00,BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",6540000,,False,,7,wdi,121.8,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",145.1,,121.8,134.9,,False,[],False,[],RR,0 days 10:28:00.000000000,3,,73905,WHITE,TER,TER,,2017-08-18T18:14:00,2017-08-18T07:46:00,e6d63f2b-cfba-4865-ae09-8e02073b80dd,AURILLAC to ANGERS SAINT LAUD,0,NONE,TRAIN
True,2017-08-18 14:19:00,"[A, B]",,RN,,SN,2017-08-18 10:05:00,PARIS AUSTERLITZ,FRPAZ,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS AUSTERLITZ', u'zipCode': u'75', u'stationLabelFr': u'PARIS AUSTERLITZ', u'stationCode': u'FRPAZ', u'cityLabelFr': u'PARIS'}",15240000,,False,,8,wdi,121.8,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",145.1,,121.8,134.9,,False,[],False,[],RR,0 days 10:28:00.000000000,3,,3644,WHITE,TJC,INTERCITÉS,,2017-08-18T18:14:00,2017-08-18T07:46:00,e6d63f2b-cfba-4865-ae09-8e02073b80dd,AURILLAC to ANGERS SAINT LAUD,1,NONE,TRAIN
True,2017-08-18 18:14:00,"[A, B]",,RN,,SN,2017-08-18 16:40:00,ANGERS SAINT LAUD,FRACL,"{u'cityCode': u'FRANE', u'cityLabel': u'ANGERS', u'outsideFrance': False, u'stationLabel': u'ANGERS SAINT LAUD', u'zipCode': u'49', u'stationLabelFr': u'ANGERS SAINT LAUD', u'stationCode': u'FRACL', u'cityLabelFr': u'ANGERS'}",5640000,,False,,9,wdi,121.8,"[HANDICAPE, VOITURE_BAR, VELO_PAYANT]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",145.1,,121.8,134.9,,True,[],False,[],RR,0 days 10:28:00.000000000,3,,8833,WHITE,TGA,TGV,,2017-08-18T18:14:00,2017-08-18T07:46:00,e6d63f2b-cfba-4865-ae09-8e02073b80dd,AURILLAC to ANGERS SAINT LAUD,2,NONE,TRAIN
True,2017-08-18 12:48:00,[B],,RI,,SN,2017-08-18 10:22:00,CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",8760000,,False,,10,wdi,117.9,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",146.5,,117.9,140.0,,False,[],False,[],RR,0 days 09:52:00.000000000,3,,73804,BLUE,TER,TER,,2017-08-18T20:14:00,2017-08-18T10:22:00,6ebd0bae-d535-4d27-afb3-ed8c28f965ca,AURILLAC to ANGERS SAINT LAUD,0,NONE,TRAIN
True,2017-08-18 16:20:00,"[A, B]",,RR,,SN,2017-08-18 13:57:00,LYON PART DIEU,FRLPD,"{u'cityCode': u'FRLYS', u'cityLabel': u'LYON', u'outsideFrance': False, u'stationLabel': u'LYON PART DIEU', u'zipCode': u'69', u'stationLabelFr': u'LYON PART DIEU', u'stationCode': u'FRLPD', u'cityLabelFr': u'LYON'}",8580000,,False,,11,wdi,117.9,[],CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",146.5,,117.9,140.0,,False,[],False,[],RR,0 days 09:52:00.000000000,3,,5528,BLUE,CIC,INTERCITÉS,,2017-08-18T20:14:00,2017-08-18T10:22:00,6ebd0bae-d535-4d27-afb3-ed8c28f965ca,AURILLAC to ANGERS SAINT LAUD,1,NONE,TRAIN
True,2017-08-18 20:14:00,"[A, B]",,RN,,SN,2017-08-18 16:30:00,ANGERS SAINT LAUD,FRACL,"{u'cityCode': u'FRANE', u'cityLabel': u'ANGERS', u'outsideFrance': False, u'stationLabel': u'ANGERS SAINT LAUD', u'zipCode': u'49', u'stationLabelFr': u'ANGERS SAINT LAUD', u'stationCode': u'FRACL', u'cityLabelFr': u'ANGERS'}",13440000,,False,,12,wdi,117.9,"[HANDICAPE, VOITURE_BAR]",LYON PART DIEU,FRLPD,"{u'cityCode': u'FRLYS', u'cityLabel': u'LYON', u'outsideFrance': False, u'stationLabel': u'LYON PART DIEU', u'zipCode': u'69', u'stationLabelFr': u'LYON PART DIEU', u'stationCode': u'FRLPD', u'cityLabelFr': u'LYON'}",146.5,,117.9,140.0,,True,[],False,[],RR,0 days 09:52:00.000000000,3,,5378,BLUE,TGD,TGV,,2017-08-18T20:14:00,2017-08-18T10:22:00,6ebd0bae-d535-4d27-afb3-ed8c28f965ca,AURILLAC to ANGERS SAINT LAUD,2,NONE,TRAIN
True,2017-08-18 13:55:00,[B],,RI,,SN,2017-08-18 11:58:00,BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",7020000,,False,,13,wdi,133.4,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",145.1,,133.4,147.6,,False,[],False,[],RR,0 days 09:16:00.000000000,3,,73909,BLUE,TER,TER,,2017-08-18T21:14:00,2017-08-18T11:58:00,39738e03-be9c-4d91-8709-707b0cddfd61,AURILLAC to ANGERS SAINT LAUD,0,NONE,TRAIN
True,2017-08-18 18:19:00,"[A, B]",,RN,,SN,2017-08-18 14:01:00,PARIS AUSTERLITZ,FRPAZ,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS AUSTERLITZ', u'zipCode': u'75', u'stationLabelFr': u'PARIS AUSTERLITZ', u'stationCode': u'FRPAZ', u'cityLabelFr': u'PARIS'}",15480000,,False,,14,wdi,133.4,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",145.1,,133.4,147.6,,False,[],False,[],RR,0 days 09:16:00.000000000,3,,3654,BLUE,TJC,INTERCITÉS,,2017-08-18T21:14:00,2017-08-18T11:58:00,39738e03-be9c-4d91-8709-707b0cddfd61,AURILLAC to ANGERS SAINT LAUD,1,NONE,TRAIN
True,2017-08-18 21:14:00,"[A, B]",,RN,,SN,2017-08-18 19:40:00,ANGERS SAINT LAUD,FRACL,"{u'cityCode': u'FRANE', u'cityLabel': u'ANGERS', u'outsideFrance': False, u'stationLabel': u'ANGERS SAINT LAUD', u'zipCode': u'49', u'stationLabelFr': u'ANGERS SAINT LAUD', u'stationCode': u'FRACL', u'cityLabelFr': u'ANGERS'}",5640000,,False,,15,wdi,133.4,"[HANDICAPE, VOITURE_BAR, VELO_PAYANT]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",145.1,,133.4,147.6,,True,[],False,[],RR,0 days 09:16:00.000000000,3,,8151,BLUE,TGA,TGV,,2017-08-18T21:14:00,2017-08-18T11:58:00,39738e03-be9c-4d91-8709-707b0cddfd61,AURILLAC to ANGERS SAINT LAUD,2,NONE,TRAIN
True,2017-08-18 16:23:00,[B],,RI,,SN,2017-08-18 12:55:00,TOULOUSE MATABIAU,FRXYT,"{u'cityCode': u'FRTLS', u'cityLabel': u'TOULOUSE', u'outsideFrance': False, u'stationLabel': u'TOULOUSE MATABIAU', u'zipCode': u'31', u'stationLabelFr': u'TOULOUSE MATABIAU', u'stationCode': u'FRXYT', u'cityLabelFr': u'TOULOUSE'}",12480000,,False,,16,wdi,127.4,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",186.3,127.4,146.9,141.2,,False,[],False,[],RR,0 days 10:15:00.000000000,3,,71209,BLUE,TER,TER,,2017-08-18T23:10:00,2017-08-18T12:55:00,de9e7208-c187-4fb6-869d-fb1f52357fba,AURILLAC to ANGERS SAINT LAUD,0,NONE,TRAIN
True,2017-08-18 21:08:00,"[A, B]",,RN,,SN,2017-08-18 16:48:00,PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",15600000,,False,,17,wdi,127.4,"[HANDICAPE, VOITURE_BAR, WIFI, VELO_PAYANT]",TOULOUSE MATABIAU,FRXYT,"{u'cityCode': u'FRTLS', u'cityLabel': u'TOULOUSE', u'outsideFrance': False, u'stationLabel': u'TOULOUSE MATABIAU', u'zipCode': u'31', u'stationLabelFr': u'TOULOUSE MATABIAU', u'stationCode': u'FRXYT', u'cityLabelFr': u'TOULOUSE'}",186.3,127.4,146.9,141.2,,True,[],False,[],RR,0 days 10:15:00.000000000,3,,8518,BLUE,TGD,TGV,,2017-08-18T23:10:00,2017-08-18T12:55:00,de9e7208-c187-4fb6-869d-fb1f52357fba,AURILLAC to ANGERS SAINT LAUD,1,NONE,TRAIN
True,2017-08-18 23:10:00,"[A, B]",,RN,,SN,2017-08-18 21:46:00,ANGERS SAINT LAUD,FRACL,"{u'cityCode': u'FRANE', u'cityLabel': u'ANGERS', u'outsideFrance': False, u'stationLabel': u'ANGERS SAINT LAUD', u'zipCode': u'49', u'stationLabelFr': u'ANGERS SAINT LAUD', u'stationCode': u'FRACL', u'cityLabelFr': u'ANGERS'}",5040000,,False,,18,wdi,127.4,"[HANDICAPE, VELO_PAYANT]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",186.3,127.4,146.9,141.2,,True,[],False,[],RR,0 days 10:15:00.000000000,3,,8157,BLUE,TGA,TGV,,2017-08-18T23:10:00,2017-08-18T12:55:00,de9e7208-c187-4fb6-869d-fb1f52357fba,AURILLAC to ANGERS SAINT LAUD,2,NONE,TRAIN
True,2017-08-19 08:18:00,[B],,RI,,SN,2017-08-19 05:50:00,CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",8880000,,False,,4,wdi,124.5,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",142.6,,124.5,137.4,,False,[],False,[],RR,0 days 09:20:00.000000000,3,,73800,BLUE,TER,TER,,2017-08-19T15:10:00,2017-08-19T05:50:00,2278c02b-c596-4edd-93e7-644cd13fe0c5,AURILLAC to ANGERS SAINT LAUD,0,NONE,TRAIN
True,2017-08-19 11:57:00,"[B, A]",,RN,,SN,2017-08-19 08:26:00,PARIS BERCY,FRPBE,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS BERCY', u'zipCode': u'75', u'stationLabelFr': u'PARIS BERCY', u'stationCode': u'FRPBE', u'cityLabelFr': u'PARIS'}",12660000,,False,,5,wdi,124.5,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",142.6,,124.5,137.4,,False,[],False,[],RR,0 days 09:20:00.000000000,3,,5962,BLUE,TJC,INTERCITÉS,,2017-08-19T15:10:00,2017-08-19T05:50:00,2278c02b-c596-4edd-93e7-644cd13fe0c5,AURILLAC to ANGERS SAINT LAUD,1,NONE,TRAIN
True,2017-08-19 15:10:00,"[B, A]",,RN,,SN,2017-08-19 13:42:00,ANGERS SAINT LAUD,FRACL,"{u'cityCode': u'FRANE', u'cityLabel': u'ANGERS', u'outsideFrance': False, u'stationLabel': u'ANGERS SAINT LAUD', u'zipCode': u'49', u'stationLabelFr': u'ANGERS SAINT LAUD', u'stationCode': u'FRACL', u'cityLabelFr': u'ANGERS'}",5280000,,False,,6,wdi,124.5,"[HANDICAPE, VELO_PAYANT]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",142.6,,124.5,137.4,,True,[],False,[],RR,0 days 09:20:00.000000000,3,,8175,BLUE,TGA,TGV,,2017-08-19T15:10:00,2017-08-19T05:50:00,2278c02b-c596-4edd-93e7-644cd13fe0c5,AURILLAC to ANGERS SAINT LAUD,2,NONE,TRAIN
True,2017-08-19 09:35:00,[B],,RI,,SN,2017-08-19 07:46:00,BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",6540000,,False,,7,wdi,116.1,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",133.1,,116.1,128.8,,False,[],False,[],RR,0 days 09:28:00.000000000,3,,73905,BLUE,TER,TER,,2017-08-19T17:14:00,2017-08-19T07:46:00,9390f731-fe80-4f95-bcb7-9a94997d9182,AURILLAC to ANGERS SAINT LAUD,0,NONE,TRAIN
True,2017-08-19 14:19:00,"[B, A]",,RN,,SN,2017-08-19 10:05:00,PARIS AUSTERLITZ,FRPAZ,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS AUSTERLITZ', u'zipCode': u'75', u'stationLabelFr': u'PARIS AUSTERLITZ', u'stationCode': u'FRPAZ', u'cityLabelFr': u'PARIS'}",15240000,,False,,8,wdi,116.1,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",133.1,,116.1,128.8,,False,[],False,[],RR,0 days 09:28:00.000000000,3,,3644,BLUE,TJC,INTERCITÉS,,2017-08-19T17:14:00,2017-08-19T07:46:00,9390f731-fe80-4f95-bcb7-9a94997d9182,AURILLAC to ANGERS SAINT LAUD,1,NONE,TRAIN
